Row,Name,Intensity,Wavelength Ang,Stage,Comment
43908,Xenon,1000,6595.01,II,yes
43909,Xenon,100,6595.56,I,yes
43910,Xenon,400,6597.25,II,yes
43911,Xenon,100,6598.84,II,yes
43912,Xenon,150,6668.92,I,yes
43913,Xenon,300,6694.32,II,yes
43914,Xenon,200,6728.01,I,yes
43915,Xenon,150,6788.71,II,yes
43916,Xenon,100,6790.37,II,yes
43917,Xenon,1000,6805.74,II,yes
43918,Xenon,200,6827.32,I,yes
43919,Xenon,100,6872.11,I,yes
43920,Xenon,300,6882.16,I,yes
43921,Xenon,80,6910.22,II,yes
43922,Xenon,100,6925.53,I,yes
43923,Xenon,800,6942.11,II,yes
43924,Xenon,100,6976.18,I,yes
43925,Xenon,2000,6990.88,II,yes
43926,Xenon,150,7082.15,II,yes
43927,Xenon,500,7119.60,I,yes
43928,Xenon,50,7147.50,II,yes
43929,Xenon,200,7149.03,II,yes
43930,Xenon,500,7164.83,II,yes
43931,Xenon,100,7284.34,II,yes
43932,Xenon,200,7301.80,II,yes
43933,Xenon,200,7339.30,II,yes
43934,Xenon,100,7386.00,I,yes
43935,Xenon,150,7393.79,I,yes
43936,Xenon,300,7548.45,II,yes
43937,Xenon,200,7584.68,I,yes
43938,Xenon,80,7618.57,II,yes
43939,Xenon,500,7642.02,I,yes
43940,Xenon,100,7643.91,I,yes
43941,Xenon,200,7670.66,II,yes
43942,Xenon,60,7787.04,II,yes
43943,Xenon,100,7802.65,I,yes
43944,Xenon,100,7881.32,I,yes
43945,Xenon,300,7887.40,I,yes
43946,Xenon,500,7967.34,I,yes
43947,Xenon,100,8029.67,I,yes
43948,Xenon,200,8057.26,I,yes
43949,Xenon,150,8061.34,I,yes
43950,Xenon,100,8101.98,I,yes
43951,Xenon,150,8151.80,II,yes
43952,Xenon,100,8171.02,I,yes
43953,Xenon,700,8206.34,I,yes
43954,Xenon,10000,8231.635,I,yes
43955,Xenon,500,8266.52,I,yes
43956,Xenon,7000,8280.116,I,yes
43957,Xenon,2000,8346.82,I,yes
43958,Xenon,100,8347.24,II,yes
43959,Xenon,2000,8409.19,I,yes
43960,Xenon,50,8515.19,II,yes
43961,Xenon,200,8576.01,I,yes
43962,Xenon,50,8604.23,II,yes
43963,Xenon,250,8648.54,I,yes
43964,Xenon,100,8692.20,I,yes
43965,Xenon,200,8696.86,I,yes
43966,Xenon,50,8716.19,II,yes
43967,Xenon,300,8739.39,I,yes
43968,Xenon,100,8758.20,I,yes
43969,Xenon,5000,8819.41,I,yes
43970,Xenon,300,8862.32,I,yes
43971,Xenon,200,8908.73,I,yes
43972,Xenon,200,8930.83,I,yes
43973,Xenon,1000,8952.25,I,yes
43974,Xenon,100,8981.05,I,yes
43975,Xenon,200,8987.57,I,yes
43976,Xenon,400,9045.45,I,yes
43977,Xenon,500,9162.65,I,yes
43978,Xenon,100,9167.52,I,yes
43979,Xenon,100,9374.76,I,yes
43980,Xenon,200,9513.38,I,yes
43981,Xenon,50,9591.35,II,yes
43982,Xenon,150,9685.32,I,yes
43983,Xenon,50,9698.68,II,yes
43984,Xenon,100,9718.16,I,yes
43985,Xenon,2000,9799.70,I,yes
43986,Xenon,3000,9923.19,I,yes
43987,Xenon,100,10838.37,I,yes
43988,Xenon,90,11742.01,I,yes
43989,Xenon,375,12235.24,I,yes
43990,Xenon,100,12257.76,I,yes
43991,Xenon,300,12590.20,I,yes
43992,Xenon,2500,12623.391,I,yes
43993,Xenon,250,13544.15,I,yes
43994,Xenon,2000,13657.055,I,yes
43995,Xenon,1250,14142.444,I,yes
43996,Xenon,800,14240.96,I,yes
43997,Xenon,375,14364.99,I,yes
43998,Xenon,140,14660.81,I,yes
43999,Xenon,3000,14732.806,I,yes
44000,Xenon,100,15099.72,I,yes
44001,Xenon,2500,15418.394,I,yes
44002,Xenon,150,15557.13,I,yes
44003,Xenon,250,15979.54,I,yes
44004,Xenon,100,16039.90,I,yes
44005,Xenon,1000,16053.28,I,yes
44006,Xenon,125,16554.49,I,yes
44007,Xenon,1500,16728.15,I,yes
44008,Xenon,1500,17325.77,I,yes
44009,Xenon,350,18788.13,I,yes
44010,Xenon,150,20187.19,I,yes
44011,Xenon,3000,20262.242,I,yes
44012,Xenon,250,21470.09,I,yes
44013,Xenon,1250,23193.33,I,yes
44014,Xenon,110,23279.54,I,yes
44015,Xenon,1800,24824.71,I,yes
44016,Xenon,175,25145.84,I,yes
44017,Xenon,2000,26269.08,I,yes
44018,Xenon,2500,26510.86,I,yes
44019,Xenon,250,28381.54,I,yes
44020,Xenon,750,28582.25,I,yes
44021,Xenon,300,29384.41,I,yes
44022,Xenon,150,29448.06,I,yes
44023,Xenon,100,29649.58,I,yes
44024,Xenon,100,29813.62,I,yes
44025,Xenon,600,30253.14,I,yes
44026,Xenon,1500,30475.46,I,yes
44027,Xenon,100,30504.12,I,yes
44028,Xenon,500,30794.18,I,yes
44029,Xenon,6000,31069.23,I,yes
44030,Xenon,125,31336.01,I,yes
44031,Xenon,550,31607.91,I,yes
44032,Xenon,100,32293.08,I,yes
44033,Xenon,1800,32739.26,I,yes
44034,Xenon,3500,33666.69,I,yes
44035,Xenon,150,34014.67,I,yes
44036,Xenon,450,34335.27,I,yes
44037,Xenon,170,34744.00,I,yes
44038,Xenon,5000,35070.25,I,yes
44039,Xenon,110,35246.92,I,yes
44040,Xenon,250,36209.21,I,yes
44041,Xenon,150,36231.74,I,yes
44042,Xenon,450,36508.36,I,yes
44043,Xenon,850,36788.83,I,yes
44044,Xenon,140,38685.98,I,yes
44045,Xenon,175,38737.82,I,yes
44046,Xenon,270,38939.60,I,yes
44047,Xenon,120,39955.14,I,yes
