element,sp_num,obs_wl_air(A),unc_obs_wl,Grade,blank,intensity,intensity flags,Use
Ne,2,2669.057,0.01,,,120.0,,N
Ne,1,2669.13,0.02,,,30.0,,Y
Ne,2,2670.613,0.02,,,140.0,w*,N
Ne,2,2670.613,0.02,,,140.0,w*,N
Ne,2,2672.194,0.01,,,40.0,,N
Ne,2,2673.422,0.01,,,120.0,,N
Ne,2,2674.219,0.01,,,12.0,,N
Ne,2,2674.7503,0.0017,,,120.0,,N
Ne,1,2675.275,0.001,,,2000.0,,Y
Ne,2,2675.602,0.02,,,80.0,bl,N
Ne,1,2675.64,0.02,,,2000.0,,Y
Ne,2,2675.847,0.02,,,60.0,sbl,N
Ne,2,2676.241,0.01,,,80.0,,N
Ne,1,2677.02,0.02,,,10.0,,Y
Ne,1,2677.389,0.001,,,150.0,,Y
Ne,1,2677.87,0.02,,,20.0,,Y
Ne,3,2677.9047,0.001,C,,2500.0,,N
Ne,3,2677.9717,0.001,C,,1500.0,,N
Ne,3,2678.6912,0.001,C,,2000.0,,N
Ne,1,2680.685,0.02,,,10.0,,Y
Ne,2,2683.391,0.02,,,100.0,l,N
Ne,2,2684.158,0.01,,,100.0,,N
Ne,2,2684.979,0.01,,,100.0,,N
Ne,3,2686.14,0.1,,,160.0,bl,N
Ne,2,2686.35,0.01,,,22.0,,N
Ne,1,2686.742,0.001,,,150.0,,Y
Ne,2,2688.048,0.02,,,12.0,bl,N
Ne,2,2688.069,0.02,,,12.0,bl,N
Ne,2,2688.131,0.01,,,22.0,,N
Ne,2,2689.418,0.01,,,12.0,,N
Ne,2,2692.45,0.003,,,100.0,,N
Ne,2,2693.3555,0.0003,,,140.0,,N
Ne,2,2693.539,0.003,,,100.0,,N
Ne,2,2694.819,0.01,,,100.0,,N
Ne,2,2695.72,0.01,,,80.0,,N
Ne,2,2696.85,0.02,,,3.0,,N
Ne,3,2699.61,0.1,D,,200.0,bl*,N
Ne,3,2699.61,0.1,D,,200.0,bl*,N
Ne,1,2700.555,0.02,,,80.0,,Y
Ne,1,2700.681,0.02,,,20.0,,Y
Ne,3,2700.685,0.01,D,,120.0,,N
Ne,2,2701.248,0.01,,,22.0,,N
Ne,1,2701.639,0.001,,,20.0,,Y
Ne,1,2701.766,0.02,,,20.0,,Y
Ne,1,2702.56,0.001,,,30.0,,Y
Ne,2,2702.656,0.01,,,60.0,,N
Ne,2,2702.942,0.01,,,12.0,,N
Ne,3,2703.958,0.01,C,,30.0,,N
Ne,1,2704.32,0.02,,,20.0,,Y
Ne,3,2704.708,0.01,D,,100.0,,N
Ne,1,2706.74,0.02,,,30.0,,Y
Ne,2,2708.21,0.02,,,6.0,,N
Ne,2,2710.601,0.01,,,12.0,,N
Ne,2,2711.453,0.01,,,100.0,,N
Ne,2,2711.735,0.01,,,60.0,,N
Ne,3,2712.52,0.1,D,,20.0,w,N
Ne,2,2713.1,0.01,,,100.0,,N
Ne,7,2713.2,1.0,,,16.0,,N
Ne,2,2713.729,0.01,,,40.0,,N
Ne,2,2713.898,0.01,,,60.0,,N
Ne,2,2716.95,0.02,,,5.0,,N
Ne,2,2722.1622,0.0013,,,80.0,,N
Ne,2,2722.474,0.003,,,12.0,,N
Ne,1,2724.772,0.002,,,30.0,,Y
Ne,3,2727.8987,0.001,D,,240.0,,N
Ne,1,2731.358,0.02,,,30.0,,Y
Ne,1,2731.528,0.02,,,30.0,,Y
Ne,1,2732.61,0.02,,,10.0,,Y
Ne,1,2734.755,0.02,,,20.0,,Y
Ne,1,2735.168,0.02,,,30.0,,Y
Ne,1,2735.69,0.02,,,80.0,,Y
Ne,1,2736.174,0.002,,,50.0,,Y
Ne,8,2736.2,3.0,A,,20.0,bl*,N
Ne,8,2736.2,3.0,A,,20.0,bl*,N
Ne,3,2737.9905,0.001,D,,180.0,,N
Ne,3,2738.54,0.1,D,,30.0,,N
Ne,2,2739.233,0.01,,,12.0,,N
Ne,2,2739.55,0.01,,,40.0,,N
Ne,3,2740.95,0.1,D,,30.0,,N
Ne,3,2741.57,0.1,D,,180.0,,N
Ne,2,2741.937,0.01,,,22.0,,N
Ne,1,2743.53,0.02,,,150.0,,Y
Ne,3,2746.1,0.1,D,,180.0,,N
Ne,1,2755.82,0.02,,,150.0,*,Y
Ne,1,2755.82,0.02,,,150.0,*,Y
Ne,2,2756.6181,0.0004,,,140.0,,N
Ne,1,2758.64,0.02,,,30.0,,Y
Ne,1,2759.323,0.02,,,20.0,,Y
Ne,2,2759.47,0.02,,,11.0,,N
Ne,1,2762.324,0.02,,,30.0,,Y
Ne,2,2762.921,0.003,,,160.0,,N
Ne,3,2763.06,0.1,D,,1500.0,bl,N
Ne,3,2764.261,0.01,D,,500.0,,N
Ne,3,2764.6089,0.001,D,,800.0,,N
Ne,3,2765.64,0.1,D,,90.0,,N
Ne,3,2765.973,0.01,D,,400.0,,N
Ne,1,2766.364,0.002,,,30.0,,Y
Ne,3,2766.9467,0.001,D,,1500.0,,N
Ne,1,2767.28,0.02,,,30.0,,Y
Ne,1,2767.77,0.02,,,20.0,,Y
Ne,2,2770.575,0.003,,,140.0,,N
Ne,1,2775.0515,0.002,,,50.0,,Y
Ne,8,2777.2,3.0,,,20.0,bl,N
Ne,3,2777.6288,0.001,C,,2500.0,,N
Ne,3,2779.903,0.01,C,,1000.0,,N
Ne,2,2780.0249,0.0005,,,100.0,,N
Ne,1,2781.42,0.02,,,30.0,*,Y
Ne,1,2781.42,0.02,,,30.0,*,Y
Ne,1,2781.68,0.02,,,30.0,,Y
Ne,1,2782.07,0.02,,,20.0,,Y
Ne,3,2782.9918,0.001,C,,1000.0,,N
Ne,3,2784.41,0.1,,,100.0,,N
Ne,3,2785.2735,0.001,C,,2000.0,,N
Ne,3,2786.125,0.01,C,,800.0,,N
Ne,3,2786.839,0.01,C,,800.0,,N
Ne,3,2787.6919,0.001,C,,1500.0,,N
Ne,3,2788.86,0.1,,,100.0,,N
Ne,2,2792.01646,0.00016,,,180.0,,N
Ne,1,2792.3208,0.0008,,,200.0,,Y
Ne,1,2792.66,0.02,,,30.0,,Y
Ne,3,2792.75,0.1,D,,100.0,,N
Ne,3,2793.63,0.1,D,,100.0,w,N
Ne,2,2794.21916,0.00016,,,160.0,,N
Ne,1,2794.597,0.002,,,50.0,,Y
Ne,3,2795.04,0.1,D,,140.0,w,N
Ne,1,2795.092,0.002,,,350.0,,Y
Ne,1,2795.613,0.02,,,10.0,,Y
Ne,1,2795.9619,0.0008,,,80.0,,Y
Ne,3,2798.839,0.01,D,,500.0,,N
Ne,3,2798.887,0.01,D,,400.0,,N
Ne,1,2799.8,0.02,,,20.0,,Y
Ne,3,2800.131,0.01,D,,800.0,,N
Ne,3,2802.236,0.01,D,,600.0,,N
Ne,3,2804.22,0.1,,,90.0,,N
Ne,3,2807.21,0.1,,,120.0,s,N
Ne,2,2809.48351,0.00016,,,200.0,,N
Ne,1,2814.6921,0.002,,,200.0,,Y
Ne,3,2818.823,0.01,D,,800.0,,N
Ne,3,2820.392,0.01,D,,600.0,,N
Ne,8,2820.7,0.1,,,15.0,,N
Ne,3,2820.92,0.1,D,,100.0,,N
Ne,3,2821.617,0.01,D,,600.0,,N
Ne,3,2822.895,0.01,D,,2000.0,,N
Ne,3,2823.11,0.1,D,,200.0,,N
Ne,3,2823.38,0.1,D,,50.0,,N
Ne,3,2824.461,0.01,D,,1500.0,,N
Ne,3,2824.749,0.01,D,,500.0,,N
Ne,3,2825.0,0.1,D,,200.0,,N
Ne,1,2825.259,0.02,,,100.0,,Y
Ne,3,2825.307,0.01,C,,800.0,,N
Ne,3,2825.347,0.01,C,,600.0,,N
Ne,3,2825.59,0.1,D,,300.0,,N
Ne,1,2825.613,0.002,,,80.0,,Y
Ne,3,2825.844,0.01,C,,1500.0,bl*,N
Ne,3,2825.844,0.01,D,,1500.0,bl*,N
Ne,3,2825.99,0.1,D,,50.0,,N
Ne,1,2827.589,0.001,,,30.0,,Y
Ne,3,2827.95,0.1,D,,240.0,,N
Ne,3,2828.62,0.1,,,90.0,w,N
Ne,3,2830.79,0.1,,,100.0,w,N
Ne,3,2832.63,0.1,,,70.0,,N
Ne,1,2832.9226,0.0008,,,80.0,,Y
Ne,3,2833.05,0.1,D,,200.0,,N
Ne,3,2833.55,0.1,D,,100.0,,N
Ne,1,2835.2395,0.0008,,,150.0,,Y
Ne,3,2836.83,0.1,D,,100.0,,N
Ne,3,2837.38,0.1,D,,200.0,,N
Ne,3,2840.73,0.1,D,,300.0,,N
Ne,3,2841.56,0.1,D,,100.0,,N
Ne,1,2842.57,0.02,,,150.0,,Y
Ne,2,2843.27,0.02,,,5.0,,N
Ne,1,2843.7,0.1,,,10.0,,Y
Ne,1,2846.49,0.02,,,20.0,,Y
Ne,3,2846.65,0.1,D,,90.0,,N
Ne,3,2849.69,0.1,D,,70.0,,N
Ne,8,2850.7,1.7,,,14.0,,N
Ne,3,2851.13,0.1,,,180.0,l,N
Ne,2,2853.52,0.1,D,,-99.0,--,N
Ne,1,2854.606,0.02,,,10.0,,Y
Ne,3,2857.34,0.1,,,90.0,,N
Ne,2,2858.0244,0.0012,D,,100.0,,N
Ne,3,2859.84,0.1,,,160.0,,N
Ne,8,2860.1,0.1,,,40.0,,N
Ne,3,2860.72,0.1,,,70.0,,N
Ne,1,2862.07,0.02,,,80.0,,Y
Ne,3,2866.7187,0.001,C,,2500.0,,N
Ne,3,2867.84,0.1,,,90.0,,N
Ne,2,2869.9556,0.0011,D,,80.0,,N
Ne,1,2872.6628,0.0012,,,350.0,,Y
Ne,2,2872.9581,0.0008,D,,120.0,,N
Ne,3,2874.46,0.1,C,,180.0,,N
Ne,2,2876.3291,0.0004,D,,160.0,,N
Ne,2,2876.4674,0.0006,D,,140.0,,N
Ne,2,2878.116,0.01,D,,12.0,,N
Ne,1,2880.29,0.02,,,30.0,,Y
Ne,1,2881.279,0.02,,,10.0,,Y
Ne,1,2881.852,0.02,,,20.0,,Y
Ne,3,2884.19,0.1,D,,100.0,,N
Ne,3,2887.33,0.1,,,100.0,w,N
Ne,2,2888.421,0.01,D,,60.0,,N
Ne,2,2891.465,0.01,D,,12.0,,N
Ne,3,2893.108,0.01,C,,1500.0,,N
Ne,8,2894.2,3.0,A,,70.0,*,N
Ne,7,2894.2,2.0,,,70.0,bl,N
Ne,8,2894.2,3.0,A,,70.0,*,N
Ne,3,2895.05,0.1,D,,500.0,wl*,N
Ne,3,2895.05,0.1,D,,500.0,wl*,N
Ne,3,2895.05,0.1,D,,500.0,wl*,N
Ne,3,2895.05,0.1,,,500.0,wl*,N
Ne,3,2895.05,0.1,D,,500.0,wl*,N
Ne,2,2896.995,0.01,D,,40.0,,N
Ne,2,2897.2,0.01,,,100.0,,N
Ne,3,2897.66,0.1,D,,400.0,wl*,N
Ne,3,2897.66,0.1,D,,400.0,wl*,N
Ne,3,2897.66,0.1,D,,400.0,wl*,N
Ne,2,2897.678,0.003,,,160.0,,N
Ne,3,2898.49,0.1,,,160.0,wbl*,N
Ne,3,2898.49,0.1,D,,160.0,wbl*,N
Ne,3,2898.49,0.1,,,160.0,wbl*,N
Ne,3,2899.16,0.1,,,160.0,wbl,N
Ne,2,2901.109,0.01,,,22.0,,N
Ne,3,2901.77,0.1,D,,240.0,,N
Ne,3,2902.59,0.1,D,,160.0,,N
Ne,3,2902.91,0.1,,,160.0,,N
Ne,3,2905.89,0.01,C,,1500.0,,N
Ne,7,2906.1,2.0,,,70.0,bl*,N
Ne,8,2906.1,1.5,,,70.0,,N
Ne,7,2906.1,2.0,,,70.0,bl*,N
Ne,2,2906.592,0.01,,,160.0,,N
Ne,2,2906.8152,0.0007,D,,160.0,,N
Ne,3,2907.629,0.01,D,,240.0,,N
Ne,3,2908.5,0.1,D,,200.0,,N
Ne,3,2909.56,0.1,D,,160.0,,N
Ne,2,2910.0599,0.0003,D,,180.0,,N
Ne,2,2910.408,0.003,D,,180.0,,N
Ne,2,2911.138,0.01,,,160.0,,N
Ne,1,2911.4705,0.0008,,,250.0,,Y
Ne,2,2911.866,0.01,,,60.0,,N
Ne,3,2911.87,0.1,D,,160.0,bl,N
Ne,3,2912.31,0.1,D,,140.0,,N
Ne,1,2913.1735,0.0013,,,2000.0,,Y
Ne,1,2913.417,0.02,,,20.0,,Y
Ne,2,2915.12,0.0017,,,160.0,,N
Ne,3,2915.4,0.1,D,,200.0,,N
Ne,3,2915.76,0.1,D,,160.0,,N
Ne,7,2916.1,1.5,,,18.0,,N
Ne,2,2916.21,0.01,D,,80.0,,N
Ne,3,2917.26,0.1,D,,140.0,l,N
Ne,2,2918.758,0.01,,,120.0,,N
Ne,3,2919.91,0.1,D,,90.0,,N
Ne,2,2921.614,0.01,,,40.0,,N
Ne,2,2921.966,0.01,,,80.0,,N
Ne,2,2923.0,0.01,,,22.0,,N
Ne,3,2924.42,0.1,D,,160.0,,N
Ne,2,2925.6169,0.0007,D,,160.0,,N
Ne,2,2927.794,0.01,,,60.0,,N
Ne,1,2929.3257,0.002,,,150.0,,Y
Ne,8,2931.1,1.5,,,90.0,,N
Ne,2,2932.108,0.003,,,160.0,w,N
Ne,2,2932.195,0.01,,,100.0,,N
Ne,1,2932.7252,0.0013,,,1000.0,,Y
Ne,2,2933.72,0.01,D,,80.0,,N
Ne,2,2935.27,0.01,D,,12.0,,N
Ne,2,2940.6481,0.0017,,,160.0,,N
Ne,8,2941.1,1.5,,,110.0,,N
Ne,1,2944.575,0.02,,,20.0,,Y
Ne,3,2945.63,0.1,D,,120.0,,N
Ne,2,2946.044,0.01,,,180.0,,N
Ne,1,2946.732,0.02,,,20.0,,Y
Ne,1,2947.301,0.0013,D+,,2000.0,,Y
Ne,3,2947.96,0.1,D,,140.0,,N
Ne,2,2948.21,0.02,,,6.0,,N
Ne,1,2949.0497,0.0009,,,100.0,,Y
Ne,1,2949.3218,0.0009,,,150.0,,Y
Ne,3,2949.95,0.1,D,,180.0,,N
Ne,3,2950.64,0.1,D,,180.0,,N
Ne,2,2951.054,0.01,,,22.0,,N
Ne,2,2951.091,0.01,D,,22.0,,N
Ne,1,2952.527,0.02,,,50.0,,Y
Ne,2,2953.014,0.01,D,,12.0,,N
Ne,2,2955.7255,0.00017,D,,300.0,,N
Ne,3,2956.65,0.1,D,,180.0,,N
Ne,1,2957.293,0.02,,,80.0,*,Y
Ne,1,2957.293,0.02,,,80.0,*,Y
Ne,8,2959.1,1.5,,,200.0,*,N
Ne,8,2959.1,1.5,,,200.0,*,N
Ne,8,2959.1,1.5,,,200.0,*,N
Ne,8,2959.1,1.5,,,200.0,*,N
Ne,3,2959.29,0.1,D,,180.0,,N
Ne,2,2960.453,0.01,,,140.0,,N
Ne,5,2961.9,0.8,,,110.0,,N
Ne,2,2963.23512,0.00018,,,300.0,,N
Ne,3,2964.78,0.1,C,,30.0,w,N
Ne,5,2967.1,0.8,,,250.0,,N
Ne,2,2967.18275,0.00018,,,300.0,,N
Ne,2,2969.407,0.01,,,80.0,,N
Ne,2,2969.82,0.04,,,29.0,?,N
Ne,8,2970.0,3.0,,,400.0,bl,N
Ne,8,2970.2,1.5,A,,400.0,bl*,N
Ne,8,2970.2,1.5,A,,400.0,bl*,N
Ne,2,2972.2799,0.0018,,,160.0,,N
Ne,2,2972.863,0.01,,,140.0,,N
Ne,2,2972.9959,0.0004,,,200.0,,N
Ne,5,2973.13,0.05,C,,-99.0,--,N
Ne,1,2974.7189,0.0008,C,,3000.0,,Y
Ne,1,2975.5233,0.0013,,,350.0,,Y
Ne,8,2975.9,0.4,A,,600.0,*,N
Ne,8,2975.9,0.4,A,,600.0,*,N
Ne,8,2975.9,0.4,A,,600.0,*,N
Ne,2,2976.5553,0.0018,,,160.0,,N
Ne,2,2976.617,0.01,,,100.0,,N
Ne,2,2979.4585,0.0012,,,200.0,,N
Ne,1,2979.8086,0.0013,,,500.0,,Y
Ne,2,2980.0375,0.0011,,,180.0,,N
Ne,1,2980.6453,0.0013,,,400.0,,Y
Ne,1,2980.9252,0.0013,,,500.0,,Y
Ne,2,2982.538,0.01,,,140.0,,N
Ne,1,2982.6696,0.0008,C,,3000.0,,Y
Ne,2,2986.0615,0.0018,,,160.0,,N
Ne,3,2986.94,0.1,,,140.0,,N
Ne,3,2987.36,0.1,,,140.0,,N
Ne,8,2988.0,3.0,,,80.0,bli,N
Ne,3,2988.02,0.1,,,100.0,,N
Ne,2,2988.07,0.01,,,22.0,,N
Ne,2,2988.8832,0.0013,,,160.0,,N
Ne,2,2991.207,0.01,,,60.0,,N
Ne,2,2991.276,0.01,,,100.0,,N
Ne,3,2991.737,0.01,C,,1000.0,,N
Ne,1,2992.4296,0.0008,D+,,2000.0,,Y
Ne,2,2994.023,0.01,,,160.0,,N
Ne,1,2994.25,0.02,,,30.0,,Y
Ne,2,2994.828,0.003,,,160.0,,N
Ne,2,2994.909,0.01,,,100.0,,N
Ne,3,2996.49,0.1,C,,100.0,bl,N
Ne,2,2999.457,0.01,,,22.0,,N
Ne,2,2999.547,0.01,,,22.0,,N
Ne,2,3001.66847,0.00018,D,,300.0,,N
Ne,2,3007.029,0.01,,,22.0,,N
Ne,3,3007.54,0.1,C,,100.0,bl,N
Ne,2,3007.832,0.01,,,160.0,,N
Ne,2,3007.933,0.01,,,140.0,,N
Ne,2,3010.451,0.01,,,22.0,,N
Ne,3,3011.8,0.1,,,140.0,,N
Ne,1,3012.1354,0.0014,,,500.0,,Y
Ne,1,3012.9576,0.0014,,,500.0,,Y
Ne,8,3013.1,1.5,,,9.0,i,N
Ne,2,3013.975,0.01,,,40.0,,N
Ne,2,3017.3093,0.0004,D,,240.0,bl,N
Ne,1,3017.3547,0.0014,,,500.0,,Y
Ne,3,3018.1,0.1,,,70.0,,N
Ne,3,3020.13,0.1,,,50.0,,N
Ne,3,3026.39,0.1,,,70.0,w,N
Ne,1,3026.913,0.02,,,150.0,*,Y
Ne,1,3026.913,0.02,,,150.0,*,Y
Ne,2,3027.01515,0.00018,D,,200.0,,N
Ne,1,3028.424,0.02,,,30.0,*,Y
Ne,1,3028.424,0.02,,,30.0,*,Y
Ne,2,3028.7,0.0004,D,,180.0,,N
Ne,2,3028.86335,0.00018,D,,240.0,,N
Ne,2,3029.713,0.01,,,120.0,,N
Ne,1,3030.3235,0.0009,,,500.0,,Y
Ne,2,3030.78757,0.00018,,,200.0,,N
Ne,2,3030.93,0.01,,,22.0,,N
Ne,8,3031.0,3.0,,,25.0,bl,N
Ne,8,3031.1,3.0,A,,25.0,bl*,N
Ne,8,3031.1,3.0,A,,25.0,bl*,N
Ne,2,3034.34,0.02,,,120.0,wbl,N
Ne,2,3034.46093,0.00018,D,,240.0,,N
Ne,2,3035.92164,0.00018,,,200.0,,N
Ne,2,3036.626,0.01,,,160.0,,N
Ne,2,3037.71916,0.00018,D,,200.0,,N
Ne,2,3039.58554,0.00018,,,200.0,,N
Ne,2,3044.0878,0.0003,,,200.0,,N
Ne,2,3045.556,0.003,D,,200.0,,N
Ne,1,3045.9471,0.0009,,,70.0,,Y
Ne,2,3047.55693,0.00019,D,,240.0,,N
Ne,2,3050.4724,0.0019,,,180.0,,N
Ne,2,3050.763,0.01,,,140.0,,N
Ne,3,3051.82,0.1,,,70.0,,N
Ne,2,3054.3449,0.0004,,,200.0,,N
Ne,2,3054.425,0.003,,,180.0,,N
Ne,2,3054.67475,0.00019,D,,200.0,,N
Ne,3,3054.834,0.01,D,,1000.0,,N
Ne,3,3056.111,0.01,C,,400.0,,N
Ne,1,3057.3907,0.0008,C,,3000.0,,Y
Ne,2,3057.8669,0.0019,,,180.0,,N
Ne,2,3059.105,0.0003,,,200.0,,N
Ne,2,3059.724,0.01,,,160.0,,N
Ne,2,3061.854,0.01,,,100.0,,N
Ne,2,3062.4913,0.0003,,,200.0,,N
Ne,2,3063.3015,0.0005,,,200.0,,N
Ne,1,3063.6952,0.0009,,,2000.0,,Y
Ne,2,3064.556,0.01,,,22.0,,N
Ne,1,3065.668,0.02,,,50.0,,Y
Ne,2,3066.683,0.01,,,22.0,,N
Ne,1,3067.214,0.02,,,250.0,*,Y
Ne,1,3067.214,0.02,,,250.0,*,Y
Ne,2,3067.4494,0.0019,,,160.0,,N
Ne,2,3070.8916,0.0003,,,200.0,,N
Ne,2,3071.0871,0.0009,,,180.0,,N
Ne,2,3071.531,0.0007,,,200.0,,N
Ne,2,3072.302,0.01,,,40.0,,N
Ne,2,3072.654,0.006,,,180.0,bl*,N
Ne,2,3072.654,0.006,,,180.0,bl*,N
Ne,2,3073.821,0.01,,,140.0,,N
Ne,2,3075.077,0.01,,,22.0,,N
Ne,2,3075.738,0.004,,,200.0,bl*,N
Ne,2,3075.738,0.004,,,200.0,bl*,N
Ne,2,3076.3569,0.0008,,,180.0,,N
Ne,1,3076.9761,0.0009,,,2000.0,,Y
Ne,2,3077.8454,0.0012,,,160.0,,N
Ne,2,3078.5872,0.0019,,,160.0,,N
Ne,1,3078.8806,0.0009,,,1000.0,,Y
Ne,1,3079.1808,0.0009,,,1000.0,,Y
Ne,2,3081.3421,0.0007,,,180.0,,N
Ne,2,3082.613,0.01,,,160.0,,N
Ne,2,3082.706,0.01,,,140.0,,N
Ne,2,3084.019,0.01,,,60.0,,N
Ne,2,3084.919,0.003,,,160.0,,N
Ne,2,3086.08,0.01,,,140.0,,N
Ne,2,3086.182,0.01,,,22.0,,N
Ne,2,3088.16407,0.00019,,,240.0,,N
Ne,2,3088.276,0.01,,,160.0,,N
Ne,3,3091.19,0.1,D,,200.0,,N
Ne,2,3092.094,0.0012,,,200.0,,N
Ne,2,3092.902,0.0003,D,,240.0,,N
Ne,2,3094.00595,0.00019,,,200.0,,N
Ne,2,3095.1034,0.0005,,,200.0,,N
Ne,2,3095.184,0.003,,,180.0,*,N
Ne,2,3095.184,0.003,,,180.0,*,N
Ne,2,3097.13183,0.00019,D,,200.0,,N
Ne,2,3097.535,0.01,D,,80.0,,N
Ne,2,3098.827,0.01,,,120.0,,N
Ne,2,3100.005,0.01,,,22.0,,N
Ne,1,3101.407,0.02,,,70.0,,Y
Ne,3,3105.73,0.1,,,160.0,,N
Ne,8,3106.1,1.5,A,,100.0,*,N
Ne,8,3106.1,1.5,A,,100.0,*,N
Ne,2,3112.821,0.01,,,40.0,,N
Ne,2,3115.672,0.01,,,160.0,,N
Ne,2,3116.695,0.02,,,180.0,bl,N
Ne,2,3116.762,0.02,,,180.0,bl,N
Ne,2,3117.153,0.01,,,100.0,,N
Ne,2,3117.793,0.01,,,60.0,,N
Ne,2,3117.98072,0.00019,D,,200.0,,N
Ne,2,3118.16,0.0003,,,240.0,,N
Ne,2,3118.94,0.02,,,30.0,,N
Ne,2,3119.472,0.01,,,40.0,,N
Ne,2,3120.635,0.01,,,40.0,,N
Ne,2,3123.367,0.01,,,22.0,,N
Ne,2,3123.476,0.02,,,140.0,bl,N
Ne,2,3123.5,0.02,,,140.0,bl,N
Ne,2,3124.1847,0.002,,,180.0,,N
Ne,2,3124.948,0.01,,,80.0,,N
Ne,1,3126.1965,0.0009,C,,2000.0,,Y
Ne,2,3132.19,0.003,D,,180.0,,N
Ne,6,3133.2,1.5,,,13.0,?,N
Ne,2,3134.066,0.01,D,,80.0,,N
Ne,2,3134.132,0.01,,,140.0,,N
Ne,6,3135.0,1.5,,,28.0,,N
Ne,2,3135.817,0.01,D,,160.0,,N
Ne,6,3136.4,1.5,,,28.0,,N
Ne,2,3136.476,0.01,D,,100.0,,N
Ne,2,3138.058,0.003,,,160.0,,N
Ne,6,3139.7,1.5,,,16.0,?,N
Ne,2,3140.358,0.01,D,,100.0,,N
Ne,2,3141.33201,0.0002,,,240.0,,N
Ne,2,3142.305,0.01,,,22.0,,N
Ne,2,3143.7204,0.0004,,,200.0,,N
Ne,2,3145.425,0.01,,,22.0,,N
Ne,1,3147.7135,0.001,,,250.0,,Y
Ne,1,3148.6107,0.0004,,,1000.0,,Y
Ne,2,3148.6805,0.002,,,200.0,bl,N
Ne,2,3151.1364,0.0007,D,,180.0,,N
Ne,2,3151.596,0.01,,,80.0,,N
Ne,3,3152.6,0.1,D,,200.0,,N
Ne,1,3153.4107,0.0004,,,1000.0,,Y
Ne,2,3153.678,0.01,,,140.0,,N
Ne,2,3154.795,0.003,D,,140.0,,N
Ne,2,3156.333,0.01,,,22.0,,N
Ne,2,3159.937,0.01,D,,60.0,,N
Ne,3,3159.95,0.1,D,,200.0,bl,N
Ne,2,3163.578,0.01,,,60.0,,N
Ne,2,3164.228,0.01,,,40.0,,N
Ne,2,3164.4295,0.0005,D,,200.0,,N
Ne,2,3164.66183,0.0002,,,240.0,,N
Ne,3,3165.01,0.1,D,,180.0,,N
Ne,2,3165.6479,0.0004,D,,200.0,,N
Ne,2,3166.176,0.01,D,,140.0,,N
Ne,1,3167.5762,0.0004,,,500.0,,Y
Ne,2,3169.308,0.01,D,,12.0,,N
Ne,3,3169.8,0.1,D,,50.0,,N
Ne,2,3172.474,0.003,,,160.0,,N
Ne,2,3173.5726,0.0008,D,,180.0,,N
Ne,3,3173.6,0.1,,,200.0,lbl,N
Ne,2,3173.671,0.01,,,160.0,,N
Ne,3,3175.17,0.1,D,,120.0,bl*,N
Ne,3,3175.17,0.1,,,120.0,bl*,N
Ne,3,3175.63,0.1,,,200.0,,N
Ne,2,3176.1199,0.0008,D,,180.0,,N
Ne,2,3176.552,0.01,,,180.0,*,N
Ne,2,3176.552,0.01,,,180.0,*,N
Ne,3,3176.63,0.1,,,200.0,lbl,N
Ne,2,3177.74,0.01,,,100.0,,N
Ne,3,3178.34,0.1,,,300.0,,N
Ne,3,3180.16,0.1,,,140.0,,N
Ne,7,3181.4,1.7,,,14.0,,N
Ne,2,3187.5763,0.0007,D,,180.0,,N
Ne,2,3188.741,0.0003,D,,200.0,,N
Ne,2,3190.863,0.0005,D,,180.0,,N
Ne,2,3190.92,0.01,,,140.0,,N
Ne,2,3194.57537,0.0002,D,,200.0,,N
Ne,2,3198.58625,0.0002,D,,300.0,,N
Ne,2,3198.916,0.003,D,,120.0,,N
Ne,1,3206.199,0.02,,,10.0,,Y
Ne,1,3207.906,0.02,,,100.0,*,Y
Ne,1,3207.906,0.02,,,100.0,*,Y
Ne,2,3208.965,0.003,D,,200.0,,N
Ne,2,3209.35545,0.00021,D,,240.0,,N
Ne,2,3211.989,0.01,,,22.0,,N
Ne,2,3213.73479,0.00021,D,,240.0,,N
Ne,2,3214.32625,0.00021,D,,300.0,,N
Ne,2,3214.751,0.01,,,160.0,,N
Ne,2,3214.928,0.0021,,,160.0,,N
Ne,2,3218.19253,0.00021,D,,300.0,,N
Ne,2,3224.81745,0.00021,D,,240.0,,N
Ne,2,3229.457,0.003,D,,180.0,,N
Ne,2,3229.57175,0.00021,D,,240.0,,N
Ne,2,3230.06986,0.00021,D,,400.0,,N
Ne,2,3230.4209,0.0003,D,,240.0,,N
Ne,2,3232.022,0.003,D,,240.0,,N
Ne,2,3232.37314,0.00021,D,,300.0,,N
Ne,2,3243.3963,0.0005,D,,200.0,,N
Ne,2,3244.09425,0.00021,D,,200.0,,N
Ne,2,3248.1314,0.0009,D,,180.0,,N
Ne,2,3248.3449,0.0003,,,200.0,,N
Ne,2,3248.3826,0.0005,,,190.0,,N
Ne,2,3250.35708,0.00021,,,200.0,,N
Ne,2,3255.4223,0.0015,D,,120.0,,N
Ne,2,3263.4128,0.0007,D,,140.0,,N
Ne,8,3266.1,1.5,,,50.0,,N
Ne,2,3269.8705,0.0003,D,,180.0,,N
Ne,2,3270.8,0.003,D,,180.0,,N
Ne,2,3275.181,0.0003,,,180.0,,N
Ne,3,3289.99,0.1,,,120.0,,N
Ne,2,3297.72525,0.00022,D,,300.0,,N
Ne,7,3305.0,1.5,,,140.0,*,N
