element,sp_num,obs_wl_air(A),unc_obs_wl,intens,Aki(s^-1),Acc,Type,blank
Xe,2,2757.86,0.10,40h*,,,,
Xe,2,2757.86,0.10,40h*,,,,
Xe,3,2759.19,0.05,11,,,,
Xe,4,2759.660,0.010,6,,,,
Xe,4,2759.860,0.010,0,,,,
Xe,3,2760.72,0.05,13,,,,
Xe,4,2761.350,0.010,1,,,,
Xe,3,2761.58,0.05,15,,,,
Xe,2,2762.25,0.10,0,,,,
Xe,3,2762.73,0.05,9bl,,,,
Xe,2,2762.77,0.10,2,,,,
Xe,3,2763.01,0.05,6*,,,,
Xe,3,2763.01,0.05,6*,,,,
Xe,2,2763.56,0.10,1,,,,
Xe,3,2765.95,0.05,5,,,,
Xe,3,2766.18,0.05,15,,,,
Xe,2,2767.00,0.10,1,,,,
Xe,4,2767.580,0.010,15,,,,
Xe,3,2769.17,0.05,10,,,,
Xe,2,2770.41,0.10,2h,,,,
Xe,3,2772.40,0.05,16,,,,
Xe,3,2774.44,0.05,0,,,,
Xe,3,2774.79,0.05,6a,,,,
Xe,2,2774.86,0.10,15h,,,,
Xe,3,2776.96,0.05,16,,,,
Xe,3,2777.94,0.05,13,,,,
Xe,3,2779.64,0.05,11,,,,
Xe,5,2780.100,0.010,3,,,,
Xe,2,2781.92,0.10,0,,,,
Xe,3,2782.30,0.05,4,,,,
Xe,3,2782.69,0.05,10,,,,
Xe,3,2783.33,0.05,17,,,,
Xe,2,2783.80,0.10,1h^,,,,
Xe,3,2784.93,0.05,7,,,,
Xe,3,2785.33,0.05,6,,,,
Xe,2,2785.42,0.10,3,,,,
Xe,3,2785.80,0.05,7,,,,
Xe,4,2792.470,0.010,3,,,,
Xe,3,2792.47,0.05,3,,,,
Xe,2,2792.52,0.10,1-,,,,
Xe,2,2794.68,0.10,1^,,,,
Xe,3,2794.84,0.05,14,,,,
Xe,5,2796.170,0.010,6,,,,
Xe,4,2796.580,0.010,10,,,,
Xe,3,2797.12,0.05,12*,,,,
Xe,3,2797.12,0.05,12*,,,,
Xe,3,2797.87,0.05,9,,,,
Xe,6,2798.1,0.8,*,,,,
Xe,6,2798.1,0.8,*,,,,
Xe,3,2800.20,0.05,17,,,,
Xe,3,2802.19,0.05,3,,,,
Xe,2,2802.50,0.10,1h,,,,
Xe,4,2803.460,0.010,2,,,,
Xe,3,2805.09,0.05,4,,,,
Xe,3,2805.610,0.010,1,,,,
Xe,3,2806.40,0.05,6,,,,
Xe,4,2806.650,0.010,11,,,,
Xe,3,2807.22,0.05,12,,,,
Xe,3,2808.46,0.05,7,,,,
Xe,3,2808.57,0.05,7,,,,
Xe,3,2809.06,0.05,10a*,,,,
Xe,3,2809.06,0.05,10a*,,,,
Xe,3,2809.06,0.05,10a*,,,,
Xe,3,2809.53,0.05,3,,,,
Xe,3,2810.46,0.05,7bl,,,,
Xe,4,2810.460,0.010,10,,,,
Xe,3,2811.61,0.05,8,,,,
Xe,3,2814.46,0.05,13a,,,,
Xe,3,2815.27,0.05,1,,,,
Xe,3,2815.92,0.05,16,,,,
Xe,3,2817.36,0.05,8bl,,,,
Xe,2,2819.02,0.10,1H,,,,
Xe,2,2820.06,0.10,4h,,,,
Xe,8,2821.0,0.8,*,,,,
Xe,8,2821.0,0.8,*,,,,
Xe,4,2824.100,0.010,11,,,,
Xe,2,2825.34,0.10,1h,,,,
Xe,3,2825.99,0.05,14,,,,
Xe,3,2827.46,0.05,17,,,,
Xe,2,2827.90,0.10,2h,,,,
Xe,4,2828.310,0.010,1,,,,
Xe,8,2829.0,0.8,,,,,
Xe,2,2832.00,0.10,2h,,,,
Xe,3,2832.83,0.05,2,,,,
Xe,3,2832.97,0.05,6,,,,
Xe,3,2833.12,0.05,8,,,,
Xe,2,2836.16,0.10,1h,,,,
Xe,4,2838.470,0.010,11,,,,
Xe,3,2838.81,0.05,5,,,,
Xe,2,2840.64,0.10,0,,,,
Xe,3,2844.12,0.05,4,,,,
Xe,3,2845.06,0.05,7,,,,
Xe,4,2845.060,0.010,10,,,,
Xe,3,2847.67,0.05,14,,,,
Xe,3,2847.92,0.05,10,,,,
Xe,5,2848.430,0.010,9,,,,
Xe,3,2850.27,0.05,4,,,,
Xe,4,2850.500,0.010,10,,,,
Xe,2,2850.95,0.10,3,,,,
Xe,2,2852.39,0.10,3h,,,,
Xe,2,2853.11,0.10,1,,,,
Xe,2,2854.53,0.10,60,,,,
Xe,3,2856.67,0.05,3,,,,
Xe,2,2857.32,0.10,1h,,,,
Xe,3,2857.81,0.05,1,,,,
Xe,2,2861.90,0.10,20h,,,,
Xe,3,2862.42,0.05,25,,,,
Xe,3,2863.86,0.05,2,,,,
Xe,4,2864.150,0.010,10,,,,
Xe,3,2864.62,0.05,8,,,,
Xe,2,2864.73,0.10,150,,,,
Xe,2,2866.76,0.10,5h,,,,
Xe,2,2867.36,0.10,2h,,,,
Xe,3,2868.45,0.05,3,,,,
Xe,3,2869.52,0.05,3,,,,
Xe,3,2871.10,0.05,17,,,,
Xe,3,2871.27,0.05,17,,,,
Xe,3,2871.69,0.05,25*,,,,
Xe,3,2871.69,0.05,25*,,,,
Xe,3,2872.75,0.05,4,,,,
Xe,3,2873.29,0.05,4,,,,
Xe,5,2875.150,0.010,11*,,,,
Xe,5,2875.150,0.010,11*,,,,
Xe,3,2879.36,0.05,5,,,,
Xe,4,2879.790,0.010,12,,,,
Xe,2,2881.14,0.10,1-^,,,,
Xe,2,2883.71,0.10,12,,,,
Xe,3,2886.68,0.05,12,,,,
Xe,3,2886.93,0.05,2,,,,
Xe,2,2887.12,0.10,10,,,,
Xe,2,2889.07,0.10,10,,,,
Xe,3,2889.97,0.05,8,,,,
Xe,3,2891.72,0.05,18,,,,
Xe,3,2895.04,0.05,6,,,,
Xe,2,2895.22,0.10,150h,,,,
Xe,3,2896.07,0.05,2,,,,
Xe,3,2896.65,0.05,14,,,,
Xe,3,2897.70,0.05,4,,,,
Xe,4,2898.480,0.010,10,,,,
Xe,4,2900.440,0.010,13,,,,
Xe,3,2902.29,0.05,5,,,,
Xe,2,2902.68,0.10,3,,,,
Xe,3,2904.17,0.05,7,,,,
Xe,2,2905.10,0.10,2h,,,,
Xe,3,2906.56,0.05,15,,,,
Xe,2,2907.18,0.10,80h,,,,
Xe,3,2910.09,0.05,3,,,,
Xe,4,2910.370,0.010,13,,,,
Xe,3,2910.37,0.05,12,,,,
Xe,2,2910.64,0.10,1h,,,,
Xe,3,2911.48,0.05,6,,,,
Xe,3,2911.91,0.05,19,,,,
Xe,3,2912.38,0.05,20,,,,
Xe,3,2914.14,0.05,18,,,,
Xe,3,2915.04,0.05,7,,,,
Xe,3,2916.63,0.05,8,,,,
Xe,2,2917.01,0.10,1-,,,,
Xe,3,2917.60,0.05,15,,,,
Xe,2,2919.87,0.10,40,,,,
Xe,2,2923.03,0.10,1-^,,,,
Xe,3,2923.53,0.05,16,,,,
Xe,3,2923.96,0.05,11,,,,
Xe,2,2924.38,0.10,2,,,,
Xe,3,2926.07,0.05,11,,,,
Xe,3,2927.13,0.05,4,,,,
Xe,2,2927.58,0.10,2,,,,
Xe,5,2927.640,0.010,10,,,,
Xe,4,2929.250,0.010,9,,,,
Xe,3,2930.27,0.05,18,,,,
Xe,3,2932.09,0.05,10bl,,,,
Xe,3,2932.76,0.05,18,,,,
Xe,2,2933.34,0.10,1h,,,,
Xe,2,2934.80,0.10,2h,,,,
Xe,3,2935.72,0.05,10,,,,
Xe,2,2935.86,0.10,60h,,,,
Xe,3,2935.86,0.05,15bl,,,,
Xe,5,2936.860,0.010,3,,,,
Xe,5,2937.570,0.010,12,,,,
Xe,3,2939.11,0.05,12,,,,
Xe,3,2939.73,0.05,10,,,,
Xe,3,2940.21,0.05,17,,,,
Xe,3,2941.39,0.05,12,,,,
Xe,3,2942.06,0.05,11bl,,,,
Xe,2,2942.10,0.10,20h,,,,
Xe,3,2943.43,0.05,7,,,,
Xe,3,2944.56,0.05,7,,,,
Xe,3,2944.68,0.05,10,,,,
Xe,3,2945.23,0.05,18,,,,
Xe,3,2945.480,0.010,1,,,,
Xe,3,2947.51,0.05,17,,,,
Xe,3,2948.07,0.05,19,,,,
Xe,2,2949.77,0.10,4h,,,,
Xe,2,2950.69,0.10,1h,,,,
Xe,3,2950.760,0.010,1,,,,
Xe,3,2951.53,0.05,3,,,,
Xe,2,2951.58,0.10,2,,,,
Xe,2,2952.48,0.10,2,,,,
Xe,4,2952.610,0.010,3,,,,
Xe,8,2953.2,0.5,,,,,
Xe,8,2953.2,0.5,,,,,
Xe,3,2953.86,0.05,6,,,,
Xe,3,2953.94,0.05,7,,,,
Xe,3,2954.10,0.05,10a,,,,
Xe,3,2954.17,0.05,10a,,,,
Xe,2,2954.41,0.10,1,,,,
Xe,4,2954.690,0.010,15,,,,
Xe,3,2954.93,0.05,17,,,,
Xe,5,2954.930,0.010,10,,,,
Xe,4,2955.890,0.010,12,,,,
Xe,2,2958.50,0.10,0*,,,,
Xe,2,2958.50,0.10,0*,,,,
Xe,4,2958.720,0.010,9,,,,
Xe,3,2959.28,0.05,9a,,,,
Xe,3,2959.36,0.05,15a,,,,
Xe,3,2960.07,0.05,6,,,,
Xe,3,2960.34,0.05,13,,,,
Xe,3,2960.87,0.05,4,,,,
Xe,2,2963.41,0.10,50,,,,
Xe,3,2964.17,0.05,13,,,,
Xe,3,2964.93,0.05,11,,,,
Xe,2,2966.74,0.10,2^,,,,
Xe,3,2966.92,0.05,10a,,,,
Xe,4,2967.120,0.010,2,,,,
Xe,3,2968.43,0.05,10,,,,
Xe,3,2968.57,0.05,12,,,,
Xe,2,2968.95,0.10,1^,,,,
Xe,3,2969.43,0.05,9,,,,
Xe,3,2969.77,0.05,23,,,,
Xe,3,2970.08,0.05,10,,,,
Xe,3,2970.49,0.05,19,,,,
Xe,8,2970.7,0.5,*,,,,
Xe,8,2970.7,0.5,*,,,,
Xe,4,2970.940,0.010,1,,,,
Xe,3,2971.17,0.05,11,,,,
Xe,3,2971.26,0.05,9,,,,
Xe,2,2972.31,0.10,8,,,,
Xe,2,2972.78,0.10,1,,,,
Xe,2,2973.21,0.10,0,,,,
Xe,2,2974.86,0.10,20Hl,,,,
Xe,3,2974.90,0.05,6bl,,,,
Xe,4,2976.440,0.010,14,,,,
Xe,3,2976.75,0.05,10,,,,
Xe,4,2977.990,0.010,6,,,,
Xe,2,2979.32,0.10,300,,,,
Xe,3,2980.09,0.05,3,,,,
Xe,3,2981.32,0.05,8,,,,
Xe,3,2984.58,0.05,16,,,,
Xe,3,2985.53,0.05,14,,,,
Xe,3,2986.11,0.05,11,,,,
Xe,2,2986.82,0.10,8,,,,
Xe,3,2990.33,0.05,7,,,,
Xe,2,2990.54,0.10,12*,,,,
Xe,2,2990.54,0.10,12*,,,,
Xe,3,2990.82,0.05,3,,,,
Xe,3,2991.25,0.05,14,,,,
Xe,3,2991.49,0.05,11,,,,
Xe,2,2991.73,0.10,3*,,,,
Xe,2,2991.73,0.10,3*,,,,
Xe,3,2992.89,0.05,15,,,,
Xe,3,2994.37,0.05,4,,,,
Xe,3,2994.67,0.05,14,,,,
Xe,3,2994.95,0.05,8,,,,
Xe,3,2997.50,0.05,9,,,,
Xe,3,2999.03,0.05,11a,,,,
Xe,3,2999.29,0.05,9,,,,
Xe,3,3001.52,0.05,11,,,,
Xe,2,3003.98,0.10,40,,,,
Xe,3,3004.26,0.05,18a,,,,
Xe,3,3004.65,0.05,5,,,,
Xe,2,3005.97,0.10,1-,,,,
Xe,2,3006.97,0.10,2,,,,
Xe,2,3009.03,0.10,0bl,,,,
Xe,3,3009.03,0.05,1bl,,,,
Xe,2,3013.82,0.10,2h^,,,,
Xe,4,3014.020,0.010,1,,,,
Xe,3,3014.13,0.05,15a,,,,
Xe,3,3014.59,0.05,11,,,,
Xe,5,3015.090,0.010,13,,,,
Xe,3,3015.41,0.05,11,,,,
Xe,2,3015.52,0.10,20h,,,,
Xe,3,3015.77,0.05,2,,,,
Xe,2,3017.43,0.10,100h,,,,
Xe,4,3017.720,0.010,6,,,,
Xe,2,3019.78,0.10,2h,,,,
Xe,3,3020.33,0.05,6,,,,
Xe,2,3022.10,0.10,2H,,,,
Xe,3,3023.65,0.05,18,,,,
Xe,3,3023.83,0.05,25,,,,
Xe,4,3024.430,0.010,6,,,,
Xe,3,3026.52,0.05,12,,,,
Xe,2,3027.27,0.10,3,,,,
Xe,2,3027.63,0.10,2h,,,,
Xe,2,3033.71,0.10,10,,,,
Xe,4,3034.220,0.010,15,,,,
Xe,2,3036.80,0.10,30h,,,,
Xe,4,3036.970,0.010,12,,,,
Xe,2,3037.35,0.10,,,,,
Xe,3,3042.04,0.05,12,,,,
Xe,4,3042.670,0.010,1,,,,
Xe,4,3044.260,0.010,16,,,,
Xe,2,3044.75,0.10,10,,,,
Xe,2,3045.25,0.10,30,,,,
Xe,2,3046.27,0.10,25,,,,
Xe,2,3047.56,0.10,0,,,,
Xe,2,3047.76,0.10,8H,,,,
Xe,2,3047.83,0.10,0,,,,
Xe,2,3048.17,0.10,5,,,,
Xe,2,3048.50,0.10,3h^,,,,
Xe,3,3048.86,0.05,7,,,,
Xe,2,3050.98,0.10,3,,,,
Xe,3,3051.21,0.05,6,,,,
Xe,3,3054.48,0.05,14,,,,
Xe,3,3055.26,0.05,1,,,,
Xe,2,3055.50,0.10,1,,,,
Xe,2,3056.49,0.10,20,,,,
Xe,2,3061.54,0.10,12,,,,
Xe,2,3063.72,0.10,0,,,,
Xe,3,3065.19,0.05,18,,,,
Xe,2,3066.60,0.10,1h,,,,
Xe,2,3067.30,0.10,30*,,,,
Xe,2,3067.30,0.10,30*,,,,
Xe,4,3068.570,0.010,9,,,,
Xe,3,3068.57,0.05,2,,,,
Xe,2,3073.17,0.10,2h,,,,
Xe,3,3073.51,0.05,6,,,,
Xe,4,3074.480,0.010,2,,,,
Xe,4,3076.160,0.010,1,,,,
Xe,5,3077.710,0.010,16,,,,
Xe,4,3079.720,0.010,14,,,,
Xe,3,3080.42,0.05,11,,,,
Xe,2,3082.62,0.10,20,,,,
Xe,2,3082.87,0.10,2,,,,
Xe,3,3082.89,0.05,4bl,,,,
Xe,4,3083.050,0.010,6,,,,
Xe,3,3083.53,0.05,18,,,,
Xe,2,3085.12,0.10,1-*,,,,
Xe,2,3085.12,0.10,1-*,,,,
Xe,4,3086.700,0.010,3,,,,
Xe,2,3087.34,0.10,1-,,,,
Xe,3,3088.87,0.05,3,,,,
Xe,3,3090.00,0.05,11,,,,
Xe,2,3090.47,0.10,1,,,,
Xe,3,3091.05,0.05,18,,,,
Xe,2,3092.41,0.10,15,,,,
Xe,2,3094.53,0.10,30h,,,,
Xe,2,3096.90,0.10,8,,,,
Xe,2,3098.21,0.10,2,,,,
Xe,2,3098.50,0.10,1,,,,
Xe,3,3099.87,0.05,11,,,,
Xe,2,3101.51,0.10,50h,,,,
Xe,3,3102.36,0.05,9,,,,
Xe,3,3102.69,0.05,10,,,,
Xe,4,3103.230,0.010,10,,,,
Xe,3,3103.47,0.05,13,,,,
Xe,2,3104.40,0.10,70h,,,,
Xe,4,3105.620,0.010,11,,,,
Xe,3,3106.34,0.05,13,,,,
Xe,3,3106.47,0.05,9,,,,
Xe,2,3106.54,0.10,0bl,,,,
Xe,3,3107.56,0.05,6,,,,
Xe,2,3107.82,0.10,20Hl,,,,
Xe,5,3109.490,0.010,9,,,,
Xe,2,3112.74,0.10,20,,,,
Xe,3,3114.41,0.05,12,,,,
Xe,2,3116.78,0.10,2h,,,,
Xe,3,3120.52,0.05,10*,,,,
Xe,3,3120.52,0.05,10*,,,,
Xe,3,3121.01,0.05,5,,,,
Xe,4,3121.570,0.010,3,,,,
Xe,2,3121.87,0.10,250,,,,
Xe,3,3122.15,0.05,9,,,,
Xe,2,3124.02,0.10,12h,,,,
Xe,3,3124.60,0.05,3,,,,
Xe,3,3124.95,0.05,9,,,,
Xe,4,3125.760,0.010,13,,,,
Xe,3,3126.77,0.05,3,,,,
Xe,2,3128.40,0.10,1H*,,,,
Xe,2,3128.40,0.10,1H*,,,,
Xe,2,3130.40,0.10,3H,,,,
Xe,3,3138.28,0.05,20,,,,
Xe,3,3141.63,0.05,11*,,,,
Xe,3,3141.63,0.05,11*,,,,
Xe,2,3142.54,0.10,0,,,,
Xe,4,3142.870,0.010,1,,,,
Xe,2,3143.62,0.10,6,,,,
Xe,2,3145.02,0.10,4h,,,,
Xe,5,3145.570,0.010,10,,,,
Xe,2,3148.99,0.10,5,,,,
Xe,5,3149.110,0.010,13,,,,
Xe,3,3150.69,0.05,15,,,,
Xe,3,3150.83,0.05,14,,,,
Xe,3,3150.97,0.05,18,,,,
Xe,2,3150.97,0.10,3,,,,
Xe,3,3151.83,0.05,15,,,,
Xe,3,3153.00,0.05,13,,,,
Xe,3,3153.44,0.05,11,,,,
Xe,3,3155.51,0.05,10,,,,
Xe,3,3156.67,0.05,7,,,,
Xe,4,3156.770,0.010,1,,,,
Xe,2,3159.75,0.10,4h,,,,
Xe,3,3160.66,0.05,8*,,,,
Xe,3,3160.66,0.05,8*,,,,
Xe,2,3162.93,0.10,25,,,,
Xe,2,3164.23,0.10,6,,,,
Xe,3,3164.47,0.05,9*,,,,
Xe,3,3164.47,0.05,9*,,,,
Xe,2,3165.27,0.10,6,,,,
Xe,2,3168.67,0.10,3h,,,,
Xe,3,3169.75,0.05,7,,,,
Xe,2,3174.59,0.10,1,,,,
Xe,4,3175.250,0.010,17,,,,
Xe,2,3175.64,0.10,80,,,,
Xe,3,3177.11,0.05,7,,,,
Xe,4,3179.270,0.010,15,,,,
Xe,2,3181.39,0.10,3h,,,,
Xe,3,3184.27,0.05,11,,,,
Xe,2,3184.35,0.10,10h,,,,
Xe,4,3184.580,0.010,14,,,,
Xe,3,3185.21,0.05,16,,,,
Xe,2,3193.75,0.10,1h,,,,
Xe,2,3194.85,0.10,0*,,,,
Xe,2,3194.85,0.10,0*,,,,
Xe,2,3196.22,0.10,25,,,,
Xe,3,3196.25,0.05,15,,,,
Xe,3,3196.51,0.05,14,,,,
Xe,3,3199.22,0.05,7,,,,
Xe,4,3199.320,0.010,1,,,,
Xe,4,3201.550,0.010,10,,,,
Xe,2,3201.68,0.10,3h,,,,
Xe,2,3202.04,0.10,10,,,,
Xe,2,3206.72,0.10,1-^,,,,
Xe,4,3207.790,0.010,2,,,,
Xe,4,3209.400,0.010,13,,,,
Xe,2,3211.59,0.10,1H,,,,
Xe,2,3212.29,0.10,5h,,,,
Xe,3,3214.12,0.05,2,,,,
Xe,3,3222.99,0.05,12,,,,
Xe,4,3223.360,0.010,2,,,,
Xe,2,3225.08,0.10,15,,,,
Xe,4,3225.490,0.010,9,,,,
Xe,3,3227.16,0.05,12,,,,
Xe,5,3227.690,0.010,5,,,,
Xe,8,3229.8,0.8,,,,,
Xe,5,3230.040,0.010,6,,,,
Xe,3,3231.700,0.010,4w,,,,
Xe,2,3233.23,0.10,1,,,,
Xe,4,3233.410,0.010,1,,,,
Xe,3,3235.73,0.05,13,,,,
Xe,3,3236.840,0.010,3,,,,
Xe,4,3239.300,0.010,16,,,,
Xe,3,3240.47,0.05,10,,,,
Xe,3,3242.86,0.05,25,,,,
Xe,3,3244.13,0.05,12,,,,
Xe,3,3246.85,0.05,22,,,,
Xe,2,3247.74,0.10,6Hl,,,,
Xe,8,3248.4,0.8,,,,,
Xe,3,3248.62,0.05,7,,,,
Xe,2,3248.83,0.10,1-^,,,,
Xe,2,3249.35,0.10,1-^,,,,
Xe,2,3250.04,0.10,2h,,,,
Xe,2,3250.56,0.10,25,,,,
Xe,4,3253.250,0.010,13,,,,
Xe,8,3253.7,0.8,,,,,
Xe,3,3256.25,0.05,12,,,,
Xe,3,3256.52,0.05,2,,,,
Xe,4,3256.660,0.010,9,,,,
Xe,3,3257.85,0.05,5,,,,
Xe,2,3259.36,0.10,12,,,,
Xe,4,3259.460,0.010,12,,,,
Xe,6,3259.5,0.8,*,,,,
Xe,6,3259.5,0.8,*,,,,
Xe,4,3260.670,0.010,1,,,,
Xe,2,3260.73,0.10,2,,,,
Xe,3,3261.46,0.05,1,,,,
Xe,2,3262.02,0.10,4h,,,,
Xe,2,3264.03,0.10,0,,,,
Xe,3,3267.05,0.05,20,,,,
Xe,2,3267.34,0.10,3h,,,,
Xe,2,3268.08,0.10,1h^,,,,
Xe,3,3268.98,0.05,22,,,,
Xe,3,3269.40,0.05,3,,,,
Xe,2,3272.91,0.10,60,,,,
Xe,4,3273.740,0.010,13,,,,
Xe,2,3274.80,0.10,2H^,,,,
Xe,3,3276.39,0.05,13,,,,
Xe,4,3276.590,0.010,1,,,,
Xe,4,3277.280,0.010,10,,,,
Xe,3,3278.44,0.05,12,,,,
Xe,3,3279.13,0.05,3,,,,
Xe,3,3280.50,0.05,14,,,,
Xe,2,3281.26,0.10,12h*,,,,
Xe,2,3281.26,0.10,12h*,,,,
Xe,3,3284.64,0.05,8,,,,
Xe,3,3285.82,0.05,14,,,,
Xe,4,3285.980,0.010,15,,,,
Xe,3,3287.80,0.05,13,,,,
Xe,3,3287.91,0.05,16,,,,
Xe,3,3288.54,0.05,5,,,,
Xe,4,3289.030,0.010,9,,,,
Xe,3,3295.94,0.05,14,,,,
Xe,2,3296.20,0.10,1h,,,,
Xe,2,3298.72,0.10,6,,,,
Xe,3,3301.54,0.05,14,,,,
Xe,4,3303.320,0.010,8,,,,
Xe,3,3304.05,0.05,8,,,,
Xe,5,3305.960,0.010,16,,,,
Xe,3,3306.46,0.05,11a,,,,
Xe,3,3306.80,0.05,11a,,,,
Xe,5,3309.110,0.010,2,,,,
Xe,4,3310.400,0.010,16,,,,
Xe,2,3310.85,0.10,1h,,,,
Xe,2,3311.80,0.10,2,,,,
Xe,3,3312.200,0.010,0bl,,,,
Xe,5,3312.920,0.010,9,,,,
Xe,2,3313.48,0.10,2h,,,,
Xe,3,3314.26,0.05,6,,,,
Xe,3,3314.87,0.05,12,,,,
Xe,2,3316.39,0.10,6h,,,,
Xe,3,3317.45,0.05,6,,,,
Xe,3,3319.55,0.05,7,,,,
Xe,3,3320.07,0.05,8*,,,,
Xe,3,3320.07,0.05,8*,,,,
Xe,2,3320.57,0.10,1h,,,,
Xe,4,3322.190,0.010,4,,,,
Xe,3,3326.39,0.05,5,,,,
Xe,2,3327.46,0.10,15,,,,
Xe,5,3330.840,0.010,16,,,,
Xe,3,3331.65,0.05,15a,,,,
Xe,4,3332.830,0.010,18,,,,
Xe,3,3332.830,0.010,5u,,,,
Xe,3,3334.23,0.05,8,,,,
Xe,3,3336.24,0.05,7,,,,
Xe,2,3338.80,0.10,4h,,,,
Xe,4,3338.860,0.010,1,,,,
Xe,3,3338.99,0.05,15a,,,,
Xe,4,3339.190,0.010,1,,,,
Xe,2,3339.49,0.10,3,,,,
Xe,3,3339.50,0.05,12bl,,,,
Xe,1,3340.040,0.010,1-,,,,
Xe,3,3340.06,0.05,13,,,,
Xe,3,3340.37,0.05,14a,,,,
Xe,3,3340.67,0.05,16a,,,,
Xe,6,3340.9,0.8,,,,,
Xe,3,3344.27,0.05,4,,,,
Xe,3,3344.93,0.05,7,,,,
Xe,3,3345.49,0.05,2,,,,
Xe,2,3347.27,0.10,3H,,,,
Xe,1,3348.630,0.010,1-,,,,
Xe,3,3349.76,0.05,12,,,,
Xe,3,3350.35,0.05,6,,,,
Xe,8,3351.2,0.8,,,,,
Xe,2,3353.44,0.10,1h^,,,,
Xe,3,3353.54,0.05,4,,,,
Xe,4,3355.960,0.010,11,,,,
Xe,3,3357.99,0.05,15,,,,
Xe,1,3358.170,0.010,1h-,,,,
Xe,3,3358.50,0.05,3,,,,
Xe,1,3358.960,0.010,1h-,,,,
Xe,3,3361.000,0.010,1,,,,
Xe,3,3362.77,0.05,8,,,,
Xe,3,3363.50,0.05,2,,,,
Xe,4,3364.680,0.010,4,,,,
Xe,3,3365.32,0.05,3,,,,
Xe,6,3365.7,0.8,*,,,,
Xe,3,3365.70,0.05,3,,,,
Xe,6,3365.7,0.8,*,,,,
Xe,2,3366.72,0.10,300h,,,,
Xe,4,3367.500,0.010,5,,,,
Xe,1,3370.340,0.010,1h,,,,
Xe,3,3370.65,0.05,9,,,,
Xe,2,3373.92,0.10,2h,,,,
Xe,2,3375.16,0.10,3h,,,,
Xe,3,3376.98,0.05,3,,,,
Xe,3,3379.03,0.05,9,,,,
Xe,4,3380.090,0.010,10,,,,
Xe,2,3381.34,0.10,1h^,,,,
Xe,3,3381.64,0.05,4,,,,
Xe,1,3383.200,0.010,1,,,,
Xe,3,3383.92,0.05,10*,,,,
Xe,3,3383.92,0.05,10*,,,,
Xe,3,3384.10,0.05,12bl,,,,
Xe,2,3384.13,0.10,40h,,,,
Xe,1,3384.360,0.010,1,,,,
Xe,3,3386.23,0.05,4,,,,
Xe,2,3386.30,0.10,2h,,,,
Xe,4,3386.750,0.010,14,,,,
Xe,2,3388.05,0.10,2,,,,
Xe,3,3390.64,0.05,10,,,,
Xe,3,3392.58,0.05,3,,,,
Xe,4,3394.780,0.010,6,,,,
Xe,2,3395.50,0.10,3,,,,
Xe,3,3395.53,0.05,2bl,,,,
Xe,6,3397.3,0.8,,,,,
Xe,2,3399.37,0.10,1,,,,
Xe,3,3399.87,0.05,7,,,,
Xe,1,3400.070,0.010,2,,,,
Xe,1,3400.790,0.010,1-,,,,
Xe,3,3403.91,0.05,8,,,,
Xe,2,3412.58,0.10,1H-,,,,
Xe,2,3413.20,0.10,6H,,,,
Xe,3,3414.54,0.05,2,,,,
Xe,2,3417.04,0.10,1-,,,,
Xe,1,3418.370,0.010,2,,,,
Xe,1,3420.000,0.010,2,,,,
Xe,2,3420.73,0.10,40,,,,
Xe,4,3426.420,0.010,5,,,,
Xe,4,3428.030,0.010,5,,,,
Xe,4,3431.540,0.010,13,,,,
Xe,2,3432.49,0.10,1,,,,
Xe,3,3435.74,0.05,8,,,,
Xe,2,3436.48,0.10,1-,,,,
Xe,4,3437.520,0.010,9,,,,
Xe,1,3442.660,0.010,3,,,,
Xe,5,3443.320,0.010,9,,,,
Xe,1,3443.830,0.010,1*,,,,
Xe,1,3443.830,0.010,1*,,,,
Xe,3,3444.24,0.05,20a,,,,
Xe,3,3444.39,0.05,15a,,,,
Xe,5,3444.700,0.010,8,,,,
Xe,2,3446.34,0.10,25h,,,,
Xe,4,3450.740,0.010,4,,,,
Xe,3,3451.23,0.05,11,,,,
Xe,3,3454.27,0.05,16,,,,
Xe,4,3458.740,0.010,17,,,,
Xe,2,3460.08,0.10,8,,,,
Xe,2,3461.26,0.10,100h,,,,
Xe,2,3462.81,0.10,1-,,,,
Xe,2,3464.17,0.10,1h,,,,
Xe,3,3467.22,0.05,15,,,,
Xe,2,3467.68,0.10,1-,,,,
Xe,3,3468.22,0.05,14,,,,
Xe,1,3469.810,0.010,4,,,,
Xe,3,3472.35,0.05,10,,,,
Xe,1,3472.360,0.010,4,,,,
Xe,4,3472.480,0.010,8,,,,
Xe,2,3474.23,0.10,20h,,,,
Xe,3,3479.14,0.05,4,,,,
Xe,2,3482.21,0.10,2h,,,,
Xe,2,3485.23,0.10,1h,,,,
Xe,3,3488.13,0.05,6,,,,
Xe,4,3491.550,0.010,2,,,,
Xe,3,3494.51,0.05,8,,,,
Xe,3,3494.82,0.05,4,,,,
Xe,1,3496.860,0.010,1,,,,
Xe,4,3497.890,0.010,15,,,,
Xe,4,3498.190,0.010,6,,,,
Xe,2,3500.36,0.10,30,,,,
Xe,3,3501.65,0.05,11,,,,
Xe,2,3503.15,0.10,15,,,,
Xe,2,3504.25,0.10,1,,,,
Xe,2,3506.56,0.10,15,,,,
Xe,1,3506.740,0.010,5,,,,
Xe,1,3508.420,0.010,2,,,,
Xe,2,3508.88,0.10,20,,,,
